Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22069.3098,NA,17.11980000000000,17.64400000000000,1.28020000000000,5.12790000000000,5.2906,NA,22054.1490,16.4410,15.1608,1.2802,15.7300,4.5587,4.4260,0.1327,-0.8745,22054.1490,22.2637,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22086.4021,NA,17.09230000000000,17.40930000000000,1.56690000000000,5.42450000000000,5.6076,NA,22070.5900,17.3790,15.8121,1.5669,16.6844,4.5522,3.7332,0.8190,-0.9683,22070.5900,23.5340,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22102.3378,NA,15.93570000000000,16.43480000000000,2.32590000000000,5.88040000000000,6.1067,NA,22087.9690,16.6947,14.3688,2.3259,15.9460,4.3032,3.8721,0.4311,0.9442,22087.9690,16.1952,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22118.8009,NA,16.46310000000000,15.13030000000000,1.47460000000000,4.46070000000000,4.7739,NA,22104.6637,15.6118,14.1372,1.4746,14.6316,3.9663,3.8813,0.0850,1.5644,22104.6637,23.2807,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22135.2752,NA,16.47430000000000,16.66220000000000,1.71190000000000,4.78350000000000,4.9618,NA,22120.2755,16.7116,14.9997,1.7119,15.6858,4.0974,4.0170,0.0804,-1.0504,22120.2755,23.5268,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22152.0284,NA,16.75320000000000,16.83310000000000,1.67590000000000,4.86310000000000,5.0417,NA,22136.9871,16.7172,15.0413,1.6759,15.9577,3.9467,3.8664,0.0803,-0.1215,22136.9871,24.7594,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22168.7489,NA,16.72050000000000,16.81810000000000,1.59870000000000,4.97620000000000,5.1393,NA,22153.7043,16.6433,15.0446,1.5987,15.9218,4.0990,4.0221,0.0769,-0.1009,22153.7043,25.5992,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22185.5023,NA,16.75340000000000,18.02060000000000,2.38020000000000,6.16520000000000,6.4065,NA,22170.3476,17.5349,15.1547,2.3802,16.6707,4.6492,4.1116,0.5376,-1.3773,22170.3476,27.6447,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22202.8867,NA,17.38440000000000,16.43620000000000,1.58810000000000,5.27730000000000,5.4583,NA,22187.8825,16.5923,15.0042,1.5881,15.5815,4.7000,4.2704,0.4296,1.0987,22187.8825,28.1053,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22219.1575,NA,16.27080000000000,16.18180000000000,2.31370000000000,5.25200000000000,5.3693,NA,22204.4748,16.9964,14.6827,2.3137,15.9125,4.0222,3.8848,0.1374,0.4105,22204.4748,20.2454,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22235.8414,NA,16.68390000000000,16.41220000000000,2.43460000000000,4.98850000000000,5.0976,NA,22221.4712,16.8048,14.3702,2.4346,15.1521,4.2066,4.1018,0.1048,0.5842,22221.4712,20.6722,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22252.4866,NA,16.64520000000000,16.39320000000000,1.40300000000000,4.72300000000000,4.8456,NA,22238.2760,15.6136,14.2106,1.4030,14.7761,4.1575,4.0553,0.1022,0.4116,22238.2760,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22268.9634,NA,16.47680000000000,16.89170000000000,1.88100000000000,5.06670000000000,5.2605,NA,22253.8896,16.9548,15.0738,1.8810,15.7484,4.3921,4.2839,0.1082,-1.2781,22253.8896,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22286.6580,NA,17.69460000000000,17.50020000000000,1.44990000000000,4.72950000000000,5.0661,NA,22270.8444,17.2635,15.8136,1.4499,16.4313,4.1118,3.8801,0.2317,-0.5454,22270.8444,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22302.7433,NA,16.08530000000000,15.79310000000000,1.40090000000000,4.47840000000000,4.7739,NA,22288.1079,16.0363,14.6354,1.4009,15.2049,3.9089,3.8055,0.1034,1.4704,22288.1079,NA,NA
gamemd.exe,18224,0x42C3CE0,D3D9,0,0,1,Hardware: Independent Flip,22319.4824,NA,16.73910000000000,16.76520000000000,1.60750000000000,4.65890000000000,4.8000,NA,22304.1442,16.9457,15.3382,1.6075,15.8989,4.0982,3.9968,0.1014,-0.7289,22304.1442,7.5906,NA
